fromStation,fromNode,toStation,toNode,cruisedistance,vtoldistance
31,uam_st_31_fa,26,uam_st_26_fa,96441.35044670105,1200.0
31,uam_st_31_fa,57,uam_st_57_fa,111423.52952341283,1200.0
31,uam_st_31_fa,47,uam_st_47_fa,138123.16879074095,1200.0
31,uam_st_31_fa,22,uam_st_22_fa,134872.80973473692,1200.0
31,uam_st_31_fa,16,uam_st_16_fa,92525.77145667345,1200.0
31,uam_st_31_fa,37,uam_st_37_fa,100038.2163516656,1200.0
31,uam_st_31_fa,68,uam_st_68_fa,86290.49321969782,1200.0
31,uam_st_31_fa,43,uam_st_43_fa,71796.862272697,1200.0
31,uam_st_31_fa,64,uam_st_64_fa,23689.587765595992,1200.0
31,uam_st_31_fa,71,uam_st_71_fa,150525.546268784,1200.0
31,uam_st_31_fa,3,uam_st_3_fa,65653.19842982989,1200.0
31,uam_st_31_fa,12,uam_st_12_fa,44797.847694871314,1200.0
31,uam_st_31_fa,33,uam_st_33_fa,76285.64261496389,1200.0
31,uam_st_31_fa,27,uam_st_27_fa,82756.5305193191,1200.0
31,uam_st_31_fa,52,uam_st_52_fa,99824.66468503304,1200.0
31,uam_st_31_fa,7,uam_st_7_fa,77208.14079605296,1200.0
31,uam_st_31_fa,56,uam_st_56_fa,72047.98832021635,1200.0
31,uam_st_31_fa,23,uam_st_23_fa,68663.8140023806,1200.0
31,uam_st_31_fa,65,uam_st_65_fa,30733.58268867989,1200.0
31,uam_st_31_fa,17,uam_st_17_fa,112417.34078853595,1200.0
31,uam_st_31_fa,42,uam_st_42_fa,139781.87862682305,1200.0
31,uam_st_31_fa,36,uam_st_36_fa,103291.38004421072,1200.0
31,uam_st_31_fa,61,uam_st_61_fa,28784.992823586945,1200.0
31,uam_st_31_fa,0,uam_st_0_fa,59841.20106737362,1200.0
31,uam_st_31_fa,46,uam_st_46_fa,61735.985053844895,1200.0
31,uam_st_31_fa,4,uam_st_4_fa,122820.88363872898,1200.0
31,uam_st_31_fa,69,uam_st_69_fa,103369.25679831572,1200.0
31,uam_st_31_fa,13,uam_st_13_fa,118355.87264497932,1200.0
31,uam_st_31_fa,28,uam_st_28_fa,32654.917594717892,1200.0
31,uam_st_31_fa,30,uam_st_30_fa,119290.99814016852,1200.0
31,uam_st_31_fa,49,uam_st_49_fa,113911.19061040513,1200.0
31,uam_st_31_fa,51,uam_st_51_fa,119538.61094176621,1200.0
31,uam_st_31_fa,55,uam_st_55_fa,80005.18943825304,1200.0
31,uam_st_31_fa,72,uam_st_72_fa,78092.53648537624,1200.0
31,uam_st_31_fa,59,uam_st_59_fa,47229.90692882475,1200.0
31,uam_st_31_fa,24,uam_st_24_fa,146905.67107456177,1200.0
31,uam_st_31_fa,20,uam_st_20_fa,78932.0491528524,1200.0
31,uam_st_31_fa,41,uam_st_41_fa,120975.76837795273,1200.0
31,uam_st_31_fa,14,uam_st_14_fa,133003.00942521374,1200.0
31,uam_st_31_fa,1,uam_st_1_fa,139027.95054610434,1200.0
31,uam_st_31_fa,62,uam_st_62_fa,75075.65151890962,1200.0
31,uam_st_31_fa,18,uam_st_18_fa,75509.45680072355,1200.0
31,uam_st_31_fa,45,uam_st_45_fa,63826.911834552775,1200.0
31,uam_st_31_fa,66,uam_st_66_fa,115309.46972499636,1200.0
31,uam_st_31_fa,39,uam_st_39_fa,90367.12638187336,1200.0
31,uam_st_31_fa,10,uam_st_10_fa,76404.50209587501,1200.0
31,uam_st_31_fa,35,uam_st_35_fa,56291.213799068406,1200.0
31,uam_st_31_fa,5,uam_st_5_fa,91920.22942179994,1200.0
25,uam_st_25_fa,9,uam_st_9_fa,56781.00531030112,1200.0
25,uam_st_25_fa,31,uam_st_31_fa,56243.73686596855,1200.0
25,uam_st_25_fa,50,uam_st_50_fa,36205.33782212152,1200.0
25,uam_st_25_fa,29,uam_st_29_fa,101725.01492778036,1200.0
25,uam_st_25_fa,48,uam_st_48_fa,24174.687433527528,1200.0
25,uam_st_25_fa,54,uam_st_54_fa,12246.568823461866,1200.0
25,uam_st_25_fa,73,uam_st_73_fa,80254.54243099649,1200.0
25,uam_st_25_fa,58,uam_st_58_fa,43410.75284347292,1200.0
25,uam_st_25_fa,60,uam_st_60_fa,24388.656230186694,1200.0
25,uam_st_25_fa,21,uam_st_21_fa,100651.17083492901,1200.0
25,uam_st_25_fa,15,uam_st_15_fa,16056.798210348836,1200.0
25,uam_st_25_fa,40,uam_st_40_fa,90894.71969460425,1200.0
25,uam_st_25_fa,19,uam_st_19_fa,22404.825569719527,1200.0
25,uam_st_25_fa,44,uam_st_44_fa,28043.546830835305,1200.0
25,uam_st_25_fa,67,uam_st_67_fa,75059.56145902013,1200.0
25,uam_st_25_fa,2,uam_st_2_fa,32706.51501520226,1200.0
25,uam_st_25_fa,70,uam_st_70_fa,42324.64166838122,1200.0
25,uam_st_25_fa,38,uam_st_38_fa,11574.491992183914,1200.0
25,uam_st_25_fa,63,uam_st_63_fa,54654.85314591754,1200.0
25,uam_st_25_fa,11,uam_st_11_fa,72865.15500617218,1200.0
25,uam_st_25_fa,34,uam_st_34_fa,78495.21016488322,1200.0
25,uam_st_25_fa,6,uam_st_6_fa,34210.30420209727,1200.0
25,uam_st_25_fa,53,uam_st_53_fa,21827.318680654942,1200.0
25,uam_st_25_fa,8,uam_st_8_fa,69051.39726195068,1200.0
25,uam_st_25_fa,32,uam_st_32_fa,76480.75664743313,1200.0
25,uam_st_25_fa,26,uam_st_26_fa,54461.097022703936,1200.0
25,uam_st_25_fa,57,uam_st_57_fa,62985.512269191684,1200.0
25,uam_st_25_fa,47,uam_st_47_fa,85262.56267185297,1200.0
25,uam_st_25_fa,22,uam_st_22_fa,81696.40156689582,1200.0
25,uam_st_25_fa,16,uam_st_16_fa,44438.96643476372,1200.0
25,uam_st_25_fa,37,uam_st_37_fa,44387.29288374732,1200.0
25,uam_st_25_fa,68,uam_st_68_fa,49883.37091161085,1200.0
25,uam_st_25_fa,43,uam_st_43_fa,17989.6591118607,1200.0
25,uam_st_25_fa,64,uam_st_64_fa,48843.4181750857,1200.0
25,uam_st_25_fa,71,uam_st_71_fa,94569.24215018745,1200.0
25,uam_st_25_fa,3,uam_st_3_fa,12646.193204448982,1200.0
25,uam_st_25_fa,12,uam_st_12_fa,29105.030876845096,1200.0
25,uam_st_25_fa,33,uam_st_33_fa,37453.02178482961,1200.0
25,uam_st_25_fa,27,uam_st_27_fa,26791.736745812563,1200.0
25,uam_st_25_fa,52,uam_st_52_fa,56323.71158179549,1200.0
25,uam_st_25_fa,7,uam_st_7_fa,27563.64763685838,1200.0
25,uam_st_25_fa,56,uam_st_56_fa,36732.81112112505,1200.0
25,uam_st_25_fa,23,uam_st_23_fa,17359.089793952713,1200.0
25,uam_st_25_fa,65,uam_st_65_fa,31510.313644072397,1200.0
25,uam_st_25_fa,17,uam_st_17_fa,70705.45724201221,1200.0
25,uam_st_25_fa,42,uam_st_42_fa,83580.07858264529,1200.0
25,uam_st_25_fa,36,uam_st_36_fa,49809.56365762627,1200.0
25,uam_st_25_fa,61,uam_st_61_fa,27463.219165580485,1200.0
25,uam_st_25_fa,0,uam_st_0_fa,34474.61821391728,1200.0
25,uam_st_25_fa,46,uam_st_46_fa,48399.005687199155,1200.0
25,uam_st_25_fa,4,uam_st_4_fa,72784.30282509304,1200.0
25,uam_st_25_fa,69,uam_st_69_fa,50277.32652988409,1200.0
25,uam_st_25_fa,13,uam_st_13_fa,63089.71919144118,1200.0
25,uam_st_25_fa,28,uam_st_28_fa,41378.80455896005,1200.0
25,uam_st_25_fa,30,uam_st_30_fa,76887.2792538288,1200.0
25,uam_st_25_fa,49,uam_st_49_fa,66034.99702124458,1200.0
25,uam_st_25_fa,51,uam_st_51_fa,65722.23295884786,1200.0
25,uam_st_25_fa,55,uam_st_55_fa,34135.85003028782,1200.0
25,uam_st_25_fa,72,uam_st_72_fa,25439.588397995332,1200.0
25,uam_st_25_fa,59,uam_st_59_fa,13145.360563650878,1200.0
25,uam_st_25_fa,24,uam_st_24_fa,96319.42616682763,1200.0
25,uam_st_25_fa,20,uam_st_20_fa,54133.36982164035,1200.0
25,uam_st_25_fa,41,uam_st_41_fa,65023.362932681805,1200.0
25,uam_st_25_fa,14,uam_st_14_fa,77691.65733969441,1200.0
25,uam_st_25_fa,1,uam_st_1_fa,83135.15625235101,1200.0
25,uam_st_25_fa,62,uam_st_62_fa,18933.692853310527,1200.0
25,uam_st_25_fa,18,uam_st_18_fa,24776.639359598255,1200.0
25,uam_st_25_fa,45,uam_st_45_fa,8202.109942930636,1200.0
25,uam_st_25_fa,66,uam_st_66_fa,62690.354078482174,1200.0
25,uam_st_25_fa,39,uam_st_39_fa,35803.991639778935,1200.0
25,uam_st_25_fa,10,uam_st_10_fa,21781.56389198935,1200.0
25,uam_st_25_fa,35,uam_st_35_fa,15254.591482065716,1200.0
25,uam_st_25_fa,5,uam_st_5_fa,42769.57727945636,1200.0
50,uam_st_50_fa,9,uam_st_9_fa,79386.1937759894,1200.0
50,uam_st_50_fa,31,uam_st_31_fa,86521.01759855918,1200.0
50,uam_st_50_fa,25,uam_st_25_fa,36205.33782212152,1200.0
50,uam_st_50_fa,29,uam_st_29_fa,88988.0643135642,1200.0
50,uam_st_50_fa,48,uam_st_48_fa,55802.73694757194,1200.0
50,uam_st_50_fa,54,uam_st_54_fa,26253.54721512126,1200.0
50,uam_st_50_fa,73,uam_st_73_fa,68073.53198612788,1200.0
50,uam_st_50_fa,58,uam_st_58_fa,33095.67259380482,1200.0
50,uam_st_50_fa,60,uam_st_60_fa,42887.30065440806,1200.0
50,uam_st_50_fa,21,uam_st_21_fa,79553.38863778995,1200.0
50,uam_st_50_fa,15,uam_st_15_fa,45998.68682921989,1200.0
50,uam_st_50_fa,40,uam_st_40_fa,54701.283427670256,1200.0
50,uam_st_50_fa,19,uam_st_19_fa,17052.069231100544,1200.0
50,uam_st_50_fa,44,uam_st_44_fa,19866.184802260334,1200.0
50,uam_st_50_fa,67,uam_st_67_fa,58609.21921378353,1200.0
50,uam_st_50_fa,2,uam_st_2_fa,10128.590813380884,1200.0
50,uam_st_50_fa,70,uam_st_70_fa,74231.40195331443,1200.0
50,uam_st_50_fa,38,uam_st_38_fa,37283.14957180838,1200.0
50,uam_st_50_fa,63,uam_st_63_fa,39006.70416020631,1200.0
50,uam_st_50_fa,11,uam_st_11_fa,36671.6818020026,1200.0
50,uam_st_50_fa,34,uam_st_34_fa,42724.784896742414,1200.0
50,uam_st_50_fa,6,uam_st_6_fa,68184.1576896903,1200.0
50,uam_st_50_fa,53,uam_st_53_fa,14540.631577745075,1200.0
50,uam_st_50_fa,8,uam_st_8_fa,37736.38986567031,1200.0
50,uam_st_50_fa,32,uam_st_32_fa,95081.55274689582,1200.0
50,uam_st_50_fa,26,uam_st_26_fa,22268.000673420047,1200.0
50,uam_st_50_fa,57,uam_st_57_fa,26784.053765521436,1200.0
50,uam_st_50_fa,47,uam_st_47_fa,51627.975232372846,1200.0
50,uam_st_50_fa,22,uam_st_22_fa,75293.59910194534,1200.0
50,uam_st_50_fa,16,uam_st_16_fa,8809.012713305594,1200.0
50,uam_st_50_fa,37,uam_st_37_fa,22167.34709187348,1200.0
50,uam_st_50_fa,68,uam_st_68_fa,25321.303498459823,1200.0
50,uam_st_50_fa,43,uam_st_43_fa,18544.899450432742,1200.0
50,uam_st_50_fa,64,uam_st_64_fa,84078.89579753096,1200.0
50,uam_st_50_fa,71,uam_st_71_fa,68150.02377213768,1200.0
50,uam_st_50_fa,3,uam_st_3_fa,23600.74263109001,1200.0
50,uam_st_50_fa,12,uam_st_12_fa,65066.98266781152,1200.0
50,uam_st_50_fa,33,uam_st_33_fa,62127.627327201124,1200.0
50,uam_st_50_fa,27,uam_st_27_fa,29050.244314950538,1200.0
50,uam_st_50_fa,52,uam_st_52_fa,70752.7139997665,1200.0
50,uam_st_50_fa,7,uam_st_7_fa,9374.663892536244,1200.0
50,uam_st_50_fa,56,uam_st_56_fa,23896.33591748306,1200.0
50,uam_st_50_fa,23,uam_st_23_fa,19158.93543756405,1200.0
50,uam_st_50_fa,65,uam_st_65_fa,56416.383201178374,1200.0
50,uam_st_50_fa,17,uam_st_17_fa,83839.2446455783,1200.0
50,uam_st_50_fa,42,uam_st_42_fa,60192.506312639154,1200.0
50,uam_st_50_fa,36,uam_st_36_fa,49739.928026171845,1200.0
50,uam_st_50_fa,61,uam_st_61_fa,59314.64196652363,1200.0
50,uam_st_50_fa,0,uam_st_0_fa,34919.807509824815,1200.0
50,uam_st_50_fa,46,uam_st_46_fa,47094.88737545154,1200.0
50,uam_st_50_fa,4,uam_st_4_fa,37013.65561425132,1200.0
50,uam_st_50_fa,69,uam_st_69_fa,17639.78522116342,1200.0
50,uam_st_50_fa,13,uam_st_13_fa,52952.279648648,1200.0
50,uam_st_50_fa,28,uam_st_28_fa,77430.2725892663,1200.0
50,uam_st_50_fa,30,uam_st_30_fa,41942.36083887307,1200.0
50,uam_st_50_fa,49,uam_st_49_fa,72543.16091825339,1200.0
50,uam_st_50_fa,51,uam_st_51_fa,33761.30054545414,1200.0
50,uam_st_50_fa,55,uam_st_55_fa,9424.403864510497,1200.0
50,uam_st_50_fa,72,uam_st_72_fa,11138.316175451417,1200.0
50,uam_st_50_fa,59,uam_st_59_fa,49349.986730030905,1200.0
50,uam_st_50_fa,24,uam_st_24_fa,60960.99157422418,1200.0
50,uam_st_50_fa,20,uam_st_20_fa,39220.59513659842,1200.0
50,uam_st_50_fa,41,uam_st_41_fa,40637.47682313253,1200.0
50,uam_st_50_fa,14,uam_st_14_fa,49069.02511481288,1200.0
50,uam_st_50_fa,1,uam_st_1_fa,66342.85526294082,1200.0
50,uam_st_50_fa,62,uam_st_62_fa,23502.004621753746,1200.0
50,uam_st_50_fa,18,uam_st_18_fa,43384.45058193914,1200.0
50,uam_st_50_fa,45,uam_st_45_fa,28538.428750001967,1200.0
50,uam_st_50_fa,66,uam_st_66_fa,61170.697959982776,1200.0
50,uam_st_50_fa,39,uam_st_39_fa,38591.9962003389,1200.0
50,uam_st_50_fa,10,uam_st_10_fa,16449.179569445914,1200.0
50,uam_st_50_fa,35,uam_st_35_fa,30244.72142747349,1200.0
50,uam_st_50_fa,5,uam_st_5_fa,54263.864302970986,1200.0
29,uam_st_29_fa,9,uam_st_9_fa,84303.58911019654,1200.0
29,uam_st_29_fa,31,uam_st_31_fa,156345.20510267405,1200.0
29,uam_st_29_fa,25,uam_st_25_fa,101725.01492778036,1200.0
29,uam_st_29_fa,50,uam_st_50_fa,88988.0643135642,1200.0
29,uam_st_29_fa,48,uam_st_48_fa,98128.78149674117,1200.0
29,uam_st_29_fa,54,uam_st_54_fa,102251.65069488669,1200.0
29,uam_st_29_fa,73,uam_st_73_fa,21685.382482913323,1200.0
29,uam_st_29_fa,58,uam_st_58_fa,59790.90796398071,1200.0
29,uam_st_29_fa,60,uam_st_60_fa,122963.02478532027,1200.0
29,uam_st_29_fa,21,uam_st_21_fa,24748.363061056465,1200.0
29,uam_st_29_fa,15,uam_st_15_fa,117769.28624929718,1200.0
29,uam_st_29_fa,40,uam_st_40_fa,97669.50498885768,1200.0
29,uam_st_29_fa,19,uam_st_19_fa,100190.7762768801,1200.0
29,uam_st_29_fa,44,uam_st_44_fa,77632.55159468978,1200.0
29,uam_st_29_fa,67,uam_st_67_fa,30492.26538201585,1200.0
29,uam_st_29_fa,2,uam_st_2_fa,81239.03925279899,1200.0
29,uam_st_29_fa,70,uam_st_70_fa,141997.8548186392,1200.0
29,uam_st_29_fa,38,uam_st_38_fa,91539.26506851568,1200.0
29,uam_st_29_fa,63,uam_st_63_fa,50474.985973162,1200.0
29,uam_st_29_fa,11,uam_st_11_fa,91453.10620442795,1200.0
29,uam_st_29_fa,34,uam_st_34_fa,82988.58012171538,1200.0
29,uam_st_29_fa,6,uam_st_6_fa,132333.94220086143,1200.0
29,uam_st_29_fa,53,uam_st_53_fa,94187.62230210983,1200.0
29,uam_st_29_fa,8,uam_st_8_fa,113553.92353549652,1200.0
29,uam_st_29_fa,32,uam_st_32_fa,79189.03550106946,1200.0
29,uam_st_29_fa,26,uam_st_26_fa,103116.12679500358,1200.0
29,uam_st_29_fa,57,uam_st_57_fa,87771.333918011,1200.0
29,uam_st_29_fa,47,uam_st_47_fa,69983.53860352267,1200.0
29,uam_st_29_fa,22,uam_st_22_fa,23281.145420083274,1200.0
29,uam_st_29_fa,16,uam_st_16_fa,91400.0324395196,1200.0
29,uam_st_29_fa,37,uam_st_37_fa,66892.08225606481,1200.0
29,uam_st_29_fa,68,uam_st_68_fa,112139.75692291731,1200.0
29,uam_st_29_fa,43,uam_st_43_fa,91661.14216293413,1200.0
29,uam_st_29_fa,64,uam_st_64_fa,141852.10243167088,1200.0
29,uam_st_29_fa,71,uam_st_71_fa,42219.22214016443,1200.0
29,uam_st_29_fa,3,uam_st_3_fa,96692.25666871287,1200.0
29,uam_st_29_fa,12,uam_st_12_fa,115214.50733064319,1200.0
29,uam_st_29_fa,33,uam_st_33_fa,86235.54003647942,1200.0
29,uam_st_29_fa,27,uam_st_27_fa,75213.63586362005,1200.0
29,uam_st_29_fa,52,uam_st_52_fa,66898.05965610684,1200.0
29,uam_st_29_fa,7,uam_st_7_fa,93990.11093808283,1200.0
29,uam_st_29_fa,56,uam_st_56_fa,112704.06066108798,1200.0
29,uam_st_29_fa,23,uam_st_23_fa,96387.28420527562,1200.0
29,uam_st_29_fa,65,uam_st_65_fa,133009.58804984557,1200.0
29,uam_st_29_fa,17,uam_st_17_fa,64052.257632080604,1200.0
29,uam_st_29_fa,42,uam_st_42_fa,36858.37659041815,1200.0
29,uam_st_29_fa,36,uam_st_36_fa,53125.18894730287,1200.0
29,uam_st_29_fa,61,uam_st_61_fa,128301.54598436956,1200.0
29,uam_st_29_fa,0,uam_st_0_fa,122059.14603113674,1200.0
29,uam_st_29_fa,46,uam_st_46_fa,135579.67002600292,1200.0
29,uam_st_29_fa,4,uam_st_4_fa,82275.46402711883,1200.0
29,uam_st_29_fa,69,uam_st_69_fa,75258.13045509576,1200.0
29,uam_st_29_fa,13,uam_st_13_fa,38789.75896845428,1200.0
29,uam_st_29_fa,28,uam_st_28_fa,131201.40898017562,1200.0
29,uam_st_29_fa,30,uam_st_30_fa,105167.91477590696,1200.0
29,uam_st_29_fa,49,uam_st_49_fa,50924.63673474974,1200.0
29,uam_st_29_fa,51,uam_st_51_fa,66681.55822642791,1200.0
29,uam_st_29_fa,55,uam_st_55_fa,98280.47322869394,1200.0
29,uam_st_29_fa,72,uam_st_72_fa,89217.10232889562,1200.0
29,uam_st_29_fa,59,uam_st_59_fa,109117.16333756178,1200.0
29,uam_st_29_fa,24,uam_st_24_fa,83293.76853329547,1200.0
29,uam_st_29_fa,20,uam_st_20_fa,127648.04325921128,1200.0
29,uam_st_29_fa,41,uam_st_41_fa,50993.01869399096,1200.0
29,uam_st_29_fa,14,uam_st_14_fa,53090.51023771693,1200.0
29,uam_st_29_fa,1,uam_st_1_fa,23422.093294372437,1200.0
29,uam_st_29_fa,62,uam_st_62_fa,84786.11407957353,1200.0
29,uam_st_29_fa,18,uam_st_18_fa,80992.07651975604,1200.0
29,uam_st_29_fa,45,uam_st_45_fa,95698.0821131678,1200.0
29,uam_st_29_fa,66,uam_st_66_fa,42046.58521528681,1200.0
29,uam_st_29_fa,39,uam_st_39_fa,66158.95160673308,1200.0
29,uam_st_29_fa,10,uam_st_10_fa,87162.49536972672,1200.0
29,uam_st_29_fa,35,uam_st_35_fa,109004.40167171987,1200.0
29,uam_st_29_fa,5,uam_st_5_fa,66459.1769965281,1200.0
48,uam_st_48_fa,9,uam_st_9_fa,34750.26103087933,1200.0
48,uam_st_48_fa,31,uam_st_31_fa,60512.937493547666,1200.0
48,uam_st_48_fa,25,uam_st_25_fa,24174.687433527528,1200.0
48,uam_st_48_fa,50,uam_st_50_fa,55802.73694757194,1200.0
48,uam_st_48_fa,29,uam_st_29_fa,98128.78149674117,1200.0
48,uam_st_48_fa,54,uam_st_54_fa,36091.31992676667,1200.0
48,uam_st_48_fa,73,uam_st_73_fa,78254.66874290978,1200.0
48,uam_st_48_fa,58,uam_st_58_fa,48207.800950519064,1200.0
48,uam_st_48_fa,60,uam_st_60_fa,45342.2467129668,1200.0
48,uam_st_48_fa,21,uam_st_21_fa,102967.04877545314,1200.0
