fromStation,fromNode,toStation,toNode,cruisedistance,vtoldistance
25,uam_st_25_fa,59,uam_st_59_fa,95930.99714997415,1200.0
25,uam_st_25_fa,24,uam_st_24_fa,17202.607629745908,1200.0
25,uam_st_25_fa,20,uam_st_20_fa,47625.60502508066,1200.0
25,uam_st_25_fa,41,uam_st_41_fa,87644.36563108629,1200.0
25,uam_st_25_fa,14,uam_st_14_fa,92389.82774956863,1200.0
25,uam_st_25_fa,1,uam_st_1_fa,67216.06248326044,1200.0
25,uam_st_25_fa,62,uam_st_62_fa,66084.67057597301,1200.0
25,uam_st_25_fa,18,uam_st_18_fa,72220.84135858825,1200.0
25,uam_st_25_fa,45,uam_st_45_fa,45871.46017481053,1200.0
25,uam_st_25_fa,66,uam_st_66_fa,95639.01422020243,1200.0
25,uam_st_25_fa,39,uam_st_39_fa,108161.33094552999,1200.0
25,uam_st_25_fa,10,uam_st_10_fa,34856.16417304097,1200.0
25,uam_st_25_fa,35,uam_st_35_fa,69867.43861903915,1200.0
25,uam_st_25_fa,5,uam_st_5_fa,69439.77241205164,1200.0
50,uam_st_50_fa,9,uam_st_9_fa,20034.91654732747,1200.0
50,uam_st_50_fa,31,uam_st_31_fa,33394.69780119395,1200.0
50,uam_st_50_fa,25,uam_st_25_fa,73213.1576898253,1200.0
50,uam_st_50_fa,29,uam_st_29_fa,80242.46177329276,1200.0
50,uam_st_50_fa,48,uam_st_48_fa,55450.080537443384,1200.0
50,uam_st_50_fa,54,uam_st_54_fa,24927.948693661598,1200.0
50,uam_st_50_fa,73,uam_st_73_fa,24127.833435957433,1200.0
50,uam_st_50_fa,58,uam_st_58_fa,47253.11216443436,1200.0
50,uam_st_50_fa,60,uam_st_60_fa,31034.495921948233,1200.0
50,uam_st_50_fa,21,uam_st_21_fa,75786.52575189249,1200.0
50,uam_st_50_fa,15,uam_st_15_fa,9644.860416780182,1200.0
50,uam_st_50_fa,40,uam_st_40_fa,36351.36735556758,1200.0
50,uam_st_50_fa,19,uam_st_19_fa,61323.88744450585,1200.0
50,uam_st_50_fa,44,uam_st_44_fa,17605.4936314335,1200.0
50,uam_st_50_fa,67,uam_st_67_fa,58746.68612502161,1200.0
50,uam_st_50_fa,2,uam_st_2_fa,18843.758044579088,1200.0
50,uam_st_50_fa,70,uam_st_70_fa,86026.8662052048,1200.0
50,uam_st_50_fa,38,uam_st_38_fa,60153.929817413235,1200.0
50,uam_st_50_fa,63,uam_st_63_fa,49118.86335424316,1200.0
50,uam_st_50_fa,11,uam_st_11_fa,42955.60662601182,1200.0
50,uam_st_50_fa,34,uam_st_34_fa,41303.9290318547,1200.0
