fromStation,fromNode,toStation,toNode,cruisedistance,vtoldistance
25,uam_st_25_fa,64,uam_st_64_fa,72416.96143386596,1200.0
25,uam_st_25_fa,71,uam_st_71_fa,74345.87788307252,1200.0
25,uam_st_25_fa,3,uam_st_3_fa,7515.052899459879,1200.0
25,uam_st_25_fa,12,uam_st_12_fa,5323.912931111947,1200.0
25,uam_st_25_fa,33,uam_st_33_fa,27912.65469071418,1200.0
25,uam_st_25_fa,27,uam_st_27_fa,3444.58252930004,1200.0
25,uam_st_25_fa,52,uam_st_52_fa,10017.29198205032,1200.0
25,uam_st_25_fa,7,uam_st_7_fa,6066.4594252164325,1200.0
25,uam_st_25_fa,56,uam_st_56_fa,86756.78012350561,1200.0
25,uam_st_25_fa,23,uam_st_23_fa,5518.532812882268,1200.0
25,uam_st_25_fa,65,uam_st_65_fa,71311.19973734712,1200.0
25,uam_st_25_fa,17,uam_st_17_fa,10384.819851696548,1200.0
25,uam_st_25_fa,42,uam_st_42_fa,90690.53268571396,1200.0
25,uam_st_25_fa,36,uam_st_36_fa,38628.409342377534,1200.0
25,uam_st_25_fa,61,uam_st_61_fa,44561.918837483834,1200.0
25,uam_st_25_fa,0,uam_st_0_fa,10852.82597447739,1200.0
25,uam_st_25_fa,46,uam_st_46_fa,33434.335464904274,1200.0
25,uam_st_25_fa,4,uam_st_4_fa,3133.6350062604465,1200.0
25,uam_st_25_fa,69,uam_st_69_fa,64843.3917607683,1200.0
25,uam_st_25_fa,13,uam_st_13_fa,12166.491661587072,1200.0
25,uam_st_25_fa,28,uam_st_28_fa,7131.851955312958,1200.0
25,uam_st_25_fa,30,uam_st_30_fa,30059.452026359286,1200.0
25,uam_st_25_fa,49,uam_st_49_fa,11909.869022752771,1200.0
25,uam_st_25_fa,51,uam_st_51_fa,11637.111815913024,1200.0
25,uam_st_25_fa,55,uam_st_55_fa,59897.450454438316,1200.0
25,uam_st_25_fa,72,uam_st_72_fa,34771.91152842276,1200.0
25,uam_st_25_fa,59,uam_st_59_fa,46597.09531787821,1200.0
25,uam_st_25_fa,24,uam_st_24_fa,6383.40121455645,1200.0
25,uam_st_25_fa,20,uam_st_20_fa,4105.745194043903,1200.0
25,uam_st_25_fa,41,uam_st_41_fa,27135.76155164894,1200.0
25,uam_st_25_fa,14,uam_st_14_fa,13828.65103626155,1200.0
25,uam_st_25_fa,1,uam_st_1_fa,9191.81187133288,1200.0
25,uam_st_25_fa,62,uam_st_62_fa,75040.91416159531,1200.0
25,uam_st_25_fa,18,uam_st_18_fa,7622.93384130719,1200.0
25,uam_st_25_fa,45,uam_st_45_fa,28272.31908986969,1200.0
25,uam_st_25_fa,66,uam_st_66_fa,69636.2556935175,1200.0
25,uam_st_25_fa,39,uam_st_39_fa,28008.50781573911,1200.0
25,uam_st_25_fa,10,uam_st_10_fa,8144.642473764495,1200.0
25,uam_st_25_fa,35,uam_st_35_fa,33150.85683451484,1200.0
25,uam_st_25_fa,5,uam_st_5_fa,9864.09946215051,1200.0
50,uam_st_50_fa,9,uam_st_9_fa,25446.96493759152,1200.0
50,uam_st_50_fa,31,uam_st_31_fa,53473.065785671315,1200.0
50,uam_st_50_fa,25,uam_st_25_fa,24347.85393861631,1200.0
50,uam_st_50_fa,29,uam_st_29_fa,31044.560116603072,1200.0
50,uam_st_50_fa,48,uam_st_48_fa,49986.037538908124,1200.0
50,uam_st_50_fa,54,uam_st_54_fa,31483.708235227386,1200.0
50,uam_st_50_fa,73,uam_st_73_fa,25473.336284942558,1200.0
50,uam_st_50_fa,58,uam_st_58_fa,76675.77848537962,1200.0
50,uam_st_50_fa,60,uam_st_60_fa,86679.24862695484,1200.0
50,uam_st_50_fa,21,uam_st_21_fa,28071.862343602446,1200.0
50,uam_st_50_fa,15,uam_st_15_fa,26114.511174798034,1200.0
50,uam_st_50_fa,40,uam_st_40_fa,13536.830276334225,1200.0
50,uam_st_50_fa,19,uam_st_19_fa,21960.499996485338,1200.0
50,uam_st_50_fa,44,uam_st_44_fa,53297.38278850946,1200.0
50,uam_st_50_fa,67,uam_st_67_fa,84130.23286697581,1200.0
50,uam_st_50_fa,2,uam_st_2_fa,19536.83953758372,1200.0
50,uam_st_50_fa,70,uam_st_70_fa,116075.5640917728,1200.0
50,uam_st_50_fa,38,uam_st_38_fa,38619.099211802924,1200.0
50,uam_st_50_fa,63,uam_st_63_fa,86909.31718321293,1200.0
50,uam_st_50_fa,11,uam_st_11_fa,14530.063567391233,1200.0
50,uam_st_50_fa,34,uam_st_34_fa,12823.23476778453,1200.0
50,uam_st_50_fa,6,uam_st_6_fa,28298.435212898574,1200.0
50,uam_st_50_fa,53,uam_st_53_fa,85001.5704956111,1200.0
50,uam_st_50_fa,8,uam_st_8_fa,20905.339065535787,1200.0
50,uam_st_50_fa,32,uam_st_32_fa,32316.412387014185,1200.0
50,uam_st_50_fa,26,uam_st_26_fa,16819.273776691272,1200.0
50,uam_st_50_fa,57,uam_st_57_fa,52141.98419390767,1200.0
50,uam_st_50_fa,47,uam_st_47_fa,60278.54830519104,1200.0
50,uam_st_50_fa,22,uam_st_22_fa,25400.49190319778,1200.0
50,uam_st_50_fa,16,uam_st_16_fa,26321.698096717297,1200.0
50,uam_st_50_fa,37,uam_st_37_fa,14386.083776997382,1200.0
50,uam_st_50_fa,68,uam_st_68_fa,88137.19772017444,1200.0
50,uam_st_50_fa,43,uam_st_43_fa,35623.458087937994,1200.0
50,uam_st_50_fa,64,uam_st_64_fa,86056.13511923178,1200.0
50,uam_st_50_fa,71,uam_st_71_fa,87673.68723159679,1200.0
50,uam_st_50_fa,3,uam_st_3_fa,30965.88090270775,1200.0
50,uam_st_50_fa,12,uam_st_12_fa,24779.83838678896,1200.0
50,uam_st_50_fa,33,uam_st_33_fa,47594.35448655482,1200.0
50,uam_st_50_fa,27,uam_st_27_fa,22770.324531374314,1200.0
50,uam_st_50_fa,52,uam_st_52_fa,24206.5520453422,1200.0
50,uam_st_50_fa,7,uam_st_7_fa,20384.381683360087,1200.0
50,uam_st_50_fa,56,uam_st_56_fa,111011.6851280652,1200.0
50,uam_st_50_fa,23,uam_st_23_fa,27456.956562431304,1200.0
50,uam_st_50_fa,65,uam_st_65_fa,85186.837908874,1200.0
50,uam_st_50_fa,17,uam_st_17_fa,32589.059870564295,1200.0
50,uam_st_50_fa,42,uam_st_42_fa,100485.9734225417,1200.0
50,uam_st_50_fa,36,uam_st_36_fa,43778.63723968538,1200.0
50,uam_st_50_fa,61,uam_st_61_fa,60016.12740110668,1200.0
50,uam_st_50_fa,0,uam_st_0_fa,19107.768903622065,1200.0
50,uam_st_50_fa,46,uam_st_46_fa,27526.35885274044,1200.0
50,uam_st_50_fa,4,uam_st_4_fa,27151.465390605066,1200.0
50,uam_st_50_fa,69,uam_st_69_fa,80150.4981383188,1200.0
50,uam_st_50_fa,13,uam_st_13_fa,24027.19342961423,1200.0
50,uam_st_50_fa,28,uam_st_28_fa,24279.848032529386,1200.0
50,uam_st_50_fa,30,uam_st_30_fa,54380.23978010844,1200.0
50,uam_st_50_fa,49,uam_st_49_fa,23765.315160357175,1200.0
50,uam_st_50_fa,51,uam_st_51_fa,34986.94901005414,1200.0
50,uam_st_50_fa,55,uam_st_55_fa,54468.072398184144,1200.0
50,uam_st_50_fa,72,uam_st_72_fa,11144.38165455032,1200.0
50,uam_st_50_fa,59,uam_st_59_fa,22473.08851943103,1200.0
50,uam_st_50_fa,24,uam_st_24_fa,25730.160380057958,1200.0
50,uam_st_50_fa,20,uam_st_20_fa,21899.040774203757,1200.0
50,uam_st_50_fa,41,uam_st_41_fa,11028.680323288587,1200.0
50,uam_st_50_fa,14,uam_st_14_fa,25814.421352001635,1200.0
50,uam_st_50_fa,1,uam_st_1_fa,23963.98466618665,1200.0
50,uam_st_50_fa,62,uam_st_62_fa,88414.86416049938,1200.0
50,uam_st_50_fa,18,uam_st_18_fa,29847.106690298453,1200.0
50,uam_st_50_fa,45,uam_st_45_fa,51477.79791084495,1200.0
50,uam_st_50_fa,66,uam_st_66_fa,83472.08210427404,1200.0
50,uam_st_50_fa,39,uam_st_39_fa,29254.60644321509,1200.0
50,uam_st_50_fa,10,uam_st_10_fa,24913.340419654574,1200.0
50,uam_st_50_fa,35,uam_st_35_fa,47224.454981470415,1200.0
50,uam_st_50_fa,5,uam_st_5_fa,15898.09628428475,1200.0
29,uam_st_29_fa,9,uam_st_9_fa,8376.237300865763,1200.0
29,uam_st_29_fa,31,uam_st_31_fa,25173.144169502517,1200.0
29,uam_st_29_fa,25,uam_st_25_fa,6851.557239287473,1200.0
29,uam_st_29_fa,50,uam_st_50_fa,31044.560116603072,1200.0
29,uam_st_29_fa,48,uam_st_48_fa,20599.754990539648,1200.0
29,uam_st_29_fa,54,uam_st_54_fa,17896.91426499726,1200.0
29,uam_st_29_fa,73,uam_st_73_fa,5731.857814242586,1200.0
29,uam_st_29_fa,58,uam_st_58_fa,62316.341319624786,1200.0
29,uam_st_29_fa,60,uam_st_60_fa,68606.72966615211,1200.0
29,uam_st_29_fa,21,uam_st_21_fa,7122.132356058945,1200.0
29,uam_st_29_fa,15,uam_st_15_fa,8682.234849741135,1200.0
29,uam_st_29_fa,40,uam_st_40_fa,18565.539447986343,1200.0
29,uam_st_29_fa,19,uam_st_19_fa,12531.361878252084,1200.0
29,uam_st_29_fa,44,uam_st_44_fa,61369.95475668277,1200.0
29,uam_st_29_fa,67,uam_st_67_fa,64855.56063208288,1200.0
29,uam_st_29_fa,2,uam_st_2_fa,12653.256513657987,1200.0
29,uam_st_29_fa,70,uam_st_70_fa,94941.73212407538,1200.0
29,uam_st_29_fa,38,uam_st_38_fa,9962.641659174007,1200.0
29,uam_st_29_fa,63,uam_st_63_fa,69044.46662590986,1200.0
29,uam_st_29_fa,11,uam_st_11_fa,16603.245828333136,1200.0
29,uam_st_29_fa,34,uam_st_34_fa,41560.78591886052,1200.0
29,uam_st_29_fa,6,uam_st_6_fa,10011.075533615123,1200.0
29,uam_st_29_fa,53,uam_st_53_fa,54254.23361580194,1200.0
29,uam_st_29_fa,8,uam_st_8_fa,10682.182981061125,1200.0
29,uam_st_29_fa,32,uam_st_32_fa,29648.65598308246,1200.0
29,uam_st_29_fa,26,uam_st_26_fa,19142.522765173504,1200.0
29,uam_st_29_fa,57,uam_st_57_fa,21107.363995739794,1200.0
29,uam_st_29_fa,47,uam_st_47_fa,49741.85144930652,1200.0
29,uam_st_29_fa,22,uam_st_22_fa,5954.803856025083,1200.0
29,uam_st_29_fa,16,uam_st_16_fa,13949.64864710076,1200.0
29,uam_st_29_fa,37,uam_st_37_fa,18137.19307872105,1200.0
29,uam_st_29_fa,68,uam_st_68_fa,68924.96130486196,1200.0
29,uam_st_29_fa,43,uam_st_43_fa,60575.14356622159,1200.0
29,uam_st_29_fa,64,uam_st_64_fa,68193.9496733485,1200.0
29,uam_st_29_fa,71,uam_st_71_fa,70192.5085387588,1200.0
29,uam_st_29_fa,3,uam_st_3_fa,5649.712563638649,1200.0
29,uam_st_29_fa,12,uam_st_12_fa,9728.12325331071,1200.0
29,uam_st_29_fa,33,uam_st_33_fa,25509.63919525964,1200.0
29,uam_st_29_fa,27,uam_st_27_fa,8526.503902914996,1200.0
29,uam_st_29_fa,52,uam_st_52_fa,14440.980686801593,1200.0
29,uam_st_29_fa,7,uam_st_7_fa,11339.520104342506,1200.0
29,uam_st_29_fa,56,uam_st_56_fa,79980.11522344277,1200.0
29,uam_st_29_fa,23,uam_st_23_fa,5092.611570628175,1200.0
29,uam_st_29_fa,65,uam_st_65_fa,67030.76145192845,1200.0
29,uam_st_29_fa,17,uam_st_17_fa,5681.363990227679,1200.0
29,uam_st_29_fa,42,uam_st_42_fa,87396.47144890846,1200.0
29,uam_st_29_fa,36,uam_st_36_fa,38200.94635619764,1200.0
29,uam_st_29_fa,61,uam_st_61_fa,40305.82568259582,1200.0
29,uam_st_29_fa,0,uam_st_0_fa,15240.992980017325,1200.0
29,uam_st_29_fa,46,uam_st_46_fa,36559.229991958724,1200.0
29,uam_st_29_fa,4,uam_st_4_fa,3893.429849540945,1200.0
29,uam_st_29_fa,69,uam_st_69_fa,60210.980130152646,1200.0
29,uam_st_29_fa,13,uam_st_13_fa,14192.220904736087,1200.0
29,uam_st_29_fa,28,uam_st_28_fa,9464.413369213322,1200.0
29,uam_st_29_fa,30,uam_st_30_fa,23346.93157679809,1200.0
29,uam_st_29_fa,49,uam_st_49_fa,16505.9723882997,1200.0
29,uam_st_29_fa,51,uam_st_51_fa,8079.996669164147,1200.0
29,uam_st_29_fa,55,uam_st_55_fa,61548.654802918936,1200.0
29,uam_st_29_fa,72,uam_st_72_fa,41591.703088844384,1200.0
29,uam_st_29_fa,59,uam_st_59_fa,53384.20663348388,1200.0
29,uam_st_29_fa,24,uam_st_24_fa,7689.244317617213,1200.0
29,uam_st_29_fa,20,uam_st_20_fa,9442.561301031214,1200.0
29,uam_st_29_fa,41,uam_st_41_fa,33901.535327638376,1200.0
29,uam_st_29_fa,14,uam_st_14_fa,15026.873775284246,1200.0
29,uam_st_29_fa,1,uam_st_1_fa,11416.67099905977,1200.0
29,uam_st_29_fa,62,uam_st_62_fa,70865.12873135669,1200.0
29,uam_st_29_fa,18,uam_st_18_fa,4524.174359798334,1200.0
29,uam_st_29_fa,45,uam_st_45_fa,21562.75124773552,1200.0
29,uam_st_29_fa,66,uam_st_66_fa,65390.32494261019,1200.0
29,uam_st_29_fa,39,uam_st_39_fa,32535.368568832077,1200.0
29,uam_st_29_fa,10,uam_st_10_fa,9863.434130600526,1200.0
29,uam_st_29_fa,35,uam_st_35_fa,29943.444608025147,1200.0
29,uam_st_29_fa,5,uam_st_5_fa,15825.00689988508,1200.0
48,uam_st_48_fa,9,uam_st_9_fa,28839.58967650385,1200.0
48,uam_st_48_fa,31,uam_st_31_fa,5235.105432601034,1200.0
48,uam_st_48_fa,25,uam_st_25_fa,27170.95459494108,1200.0
48,uam_st_48_fa,50,uam_st_50_fa,49986.037538908124,1200.0
48,uam_st_48_fa,29,uam_st_29_fa,20599.754990539648,1200.0
48,uam_st_48_fa,54,uam_st_54_fa,23673.958734242493,1200.0
48,uam_st_48_fa,73,uam_st_73_fa,25151.425258289906,1200.0
48,uam_st_48_fa,58,uam_st_58_fa,70290.44017960856,1200.0
48,uam_st_48_fa,60,uam_st_60_fa,52964.45859346825,1200.0
48,uam_st_48_fa,21,uam_st_21_fa,21920.2331180308,1200.0
